age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
57,technician,married,unknown,no,206,yes,no,unknown,may,216,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,290,yes,no,unknown,may,240,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,1,no,no,unknown,may,669,3,-1,0,unknown,no
42,blue-collar,married,unknown,no,57,yes,no,unknown,may,425,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,-457,yes,no,unknown,may,143,2,-1,0,unknown,no
58,management,single,tertiary,no,1387,yes,no,unknown,may,174,5,-1,0,unknown,no
45,management,divorced,tertiary,no,24598,yes,no,unknown,may,313,3,-1,0,unknown,no
49,blue-collar,married,secondary,no,30,yes,no,unknown,may,135,4,-1,0,unknown,no
42,admin.,single,secondary,no,1022,yes,no,unknown,may,146,2,-1,0,unknown,no
53,technician,married,secondary,no,56,yes,yes,unknown,may,152,2,-1,0,unknown,no
51,admin.,single,secondary,yes,-2,no,no,unknown,may,402,3,-1,0,unknown,no
32,services,single,secondary,no,121,yes,no,unknown,may,213,2,-1,0,unknown,no
41,blue-collar,single,secondary,no,842,yes,no,unknown,may,144,3,-1,0,unknown,no
43,management,divorced,secondary,no,693,yes,no,unknown,may,124,3,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,may,183,2,-1,0,unknown,no
50,blue-collar,married,primary,no,1533,yes,no,unknown,may,325,2,-1,0,unknown,no
34,management,married,tertiary,no,46,yes,no,unknown,may,39,4,-1,0,unknown,no
53,services,married,unknown,no,18,no,no,unknown,may,503,2,-1,0,unknown,no
45,technician,married,secondary,no,44,yes,no,unknown,may,95,4,-1,0,unknown,no
39,blue-collar,married,primary,no,-100,yes,no,unknown,may,680,2,-1,0,unknown,no
44,services,married,tertiary,no,510,yes,no,unknown,may,421,4,-1,0,unknown,no
55,management,married,tertiary,no,685,yes,no,unknown,may,174,3,-1,0,unknown,no
46,management,single,tertiary,no,187,yes,no,unknown,may,113,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,66,yes,no,unknown,may,808,2,-1,0,unknown,no
34,admin.,married,secondary,no,560,yes,no,unknown,may,198,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,unknown,may,195,2,-1,0,unknown,no
59,unknown,divorced,unknown,no,27,no,no,unknown,may,347,3,-1,0,unknown,no
31,admin.,single,secondary,no,12,yes,no,unknown,may,208,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,34,yes,no,unknown,may,404,4,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,may,396,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,211,yes,no,unknown,may,216,4,-1,0,unknown,no
46,admin.,single,tertiary,no,377,yes,no,unknown,may,98,2,-1,0,unknown,no
48,management,married,tertiary,no,263,yes,no,unknown,may,350,2,-1,0,unknown,no
42,services,married,secondary,no,1263,yes,no,unknown,may,114,2,-1,0,unknown,no
27,services,married,secondary,no,8,yes,no,unknown,may,88,3,-1,0,unknown,no
48,admin.,married,secondary,no,126,yes,yes,unknown,may,379,2,-1,0,unknown,no
59,admin.,married,secondary,no,230,yes,no,unknown,may,190,3,-1,0,unknown,no
46,technician,married,tertiary,no,841,yes,no,unknown,may,158,1,-1,0,unknown,no
38,admin.,divorced,secondary,no,308,yes,no,unknown,may,102,1,-1,0,unknown,no
43,management,divorced,tertiary,no,1,yes,no,unknown,may,306,1,-1,0,unknown,no
38,admin.,divorced,tertiary,no,86,yes,no,unknown,may,218,1,-1,0,unknown,no
23,student,single,secondary,no,157,yes,no,unknown,may,54,1,-1,0,unknown,no
34,services,married,secondary,no,22,yes,no,unknown,may,344,1,-1,0,unknown,no
38,admin.,married,secondary,no,46,yes,yes,unknown,may,195,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,1293,no,no,unknown,may,652,1,-1,0,unknown,no
25,admin.,single,secondary,no,122,yes,no,unknown,may,286,1,-1,0,unknown,no
48,blue-collar,married,unknown,no,131,yes,no,unknown,may,189,1,-1,0,unknown,no
49,blue-collar,single,secondary,no,143,yes,no,unknown,may,83,1,-1,0,unknown,no
38,admin.,single,secondary,no,393,no,no,unknown,may,184,2,-1,0,unknown,no
43,blue-collar,married,primary,no,98,yes,no,unknown,may,235,1,-1,0,unknown,no
33,management,married,tertiary,no,0,yes,no,unknown,may,290,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,224,yes,no,unknown,may,232,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,757,yes,no,unknown,may,133,1,-1,0,unknown,no
49,services,married,secondary,no,245,yes,yes,unknown,may,318,1,-1,0,unknown,no
40,management,married,secondary,no,8486,no,no,unknown,may,260,3,-1,0,unknown,no
43,admin.,married,unknown,no,350,no,no,unknown,may,437,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,20,yes,no,unknown,may,402,1,-1,0,unknown,no
58,services,married,secondary,no,1667,yes,yes,unknown,may,85,1,-1,0,unknown,no
57,technician,married,unknown,no,345,yes,no,unknown,may,125,1,-1,0,unknown,no
32,unemployed,married,secondary,no,10,yes,no,unknown,may,501,4,-1,0,unknown,no
56,management,married,tertiary,no,830,yes,yes,unknown,may,1201,1,-1,0,unknown,yes
58,blue-collar,divorced,unknown,no,29,yes,no,unknown,may,253,1,-1,0,unknown,no
60,retired,divorced,secondary,no,545,yes,no,unknown,may,1030,1,-1,0,unknown,yes
37,technician,married,tertiary,no,8730,yes,no,unknown,may,149,1,-1,0,unknown,no
46,technician,divorced,tertiary,no,477,yes,no,unknown,may,114,1,-1,0,unknown,no
27,admin.,married,secondary,no,4,yes,no,unknown,may,243,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,1205,yes,no,unknown,may,769,2,-1,0,unknown,no
32,technician,single,secondary,no,0,yes,yes,unknown,may,135,3,-1,0,unknown,no
40,admin.,single,secondary,no,263,yes,no,unknown,may,231,1,-1,0,unknown,no
38,admin.,married,secondary,no,1,no,no,unknown,may,76,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,283,no,yes,unknown,may,199,1,-1,0,unknown,no
47,blue-collar,married,primary,no,206,yes,no,unknown,may,152,1,-1,0,unknown,no
42,housemaid,married,primary,no,17,yes,no,unknown,may,124,1,-1,0,unknown,no
48,technician,married,secondary,no,141,yes,yes,unknown,may,424,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,16,yes,no,unknown,may,43,1,-1,0,unknown,no
50,services,married,secondary,no,206,yes,no,unknown,may,154,1,-1,0,unknown,no
52,technician,married,unknown,no,7,no,no,unknown,may,203,2,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,unknown,may,326,1,-1,0,unknown,no
58,retired,married,tertiary,no,0,no,no,unknown,may,393,1,-1,0,unknown,no
46,blue-collar,divorced,primary,no,1927,yes,no,unknown,may,241,3,-1,0,unknown,no
38,technician,married,secondary,no,284,yes,no,unknown,may,483,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,1660,yes,no,unknown,may,259,1,-1,0,unknown,no
32,services,single,secondary,no,406,yes,no,unknown,may,227,1,-1,0,unknown,no
51,blue-collar,married,primary,no,230,yes,no,unknown,may,673,1,-1,0,unknown,no
39,admin.,single,secondary,no,-25,yes,no,unknown,may,576,1,-1,0,unknown,no
48,admin.,married,secondary,no,182,yes,no,unknown,may,180,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,may,168,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,67,yes,no,unknown,may,90,1,-1,0,unknown,no
40,technician,married,secondary,no,77,no,no,unknown,may,505,1,-1,0,unknown,no
43,unemployed,married,secondary,no,0,yes,no,unknown,may,245,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,55,yes,yes,unknown,may,186,1,-1,0,unknown,no
33,technician,married,secondary,yes,72,yes,no,unknown,may,623,1,-1,0,unknown,no
49,management,single,tertiary,no,163,yes,no,unknown,may,496,3,-1,0,unknown,no
32,management,single,tertiary,no,151,yes,no,unknown,may,118,1,-1,0,unknown,no
39,admin.,single,secondary,no,113,yes,no,unknown,may,342,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,0,yes,no,unknown,may,225,1,-1,0,unknown,no
38,technician,single,tertiary,no,9,yes,no,unknown,may,185,3,-1,0,unknown,no
43,management,married,secondary,no,375,yes,no,unknown,may,196,2,-1,0,unknown,no
39,services,married,secondary,no,1142,yes,no,unknown,may,276,1,-1,0,unknown,no
54,blue-collar,married,primary,no,2102,yes,no,unknown,may,76,1,-1,0,unknown,no
38,technician,single,tertiary,no,4325,yes,no,unknown,may,87,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,217,yes,no,unknown,may,195,1,-1,0,unknown,no
55,admin.,married,secondary,no,131,yes,no,unknown,may,744,1,-1,0,unknown,no
42,management,married,tertiary,no,1680,yes,no,unknown,may,765,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,no,unknown,may,262,1,-1,0,unknown,no
40,blue-collar,married,primary,no,46,yes,no,unknown,may,119,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,320,yes,no,unknown,may,198,2,-1,0,unknown,no
55,admin.,married,secondary,no,183,yes,no,unknown,may,150,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,39,no,no,unknown,may,241,1,-1,0,unknown,no
35,management,single,tertiary,no,560,yes,no,unknown,may,181,1,-1,0,unknown,no
58,technician,divorced,secondary,no,469,no,no,unknown,may,196,1,-1,0,unknown,no
35,admin.,married,secondary,no,530,yes,no,unknown,may,149,1,-1,0,unknown,no
49,services,married,primary,no,61,yes,no,unknown,may,246,1,-1,0,unknown,no
34,technician,single,tertiary,no,242,yes,no,unknown,may,112,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,139,yes,no,unknown,may,309,2,-1,0,unknown,no
24,self-employed,single,secondary,no,0,yes,no,unknown,may,278,1,-1,0,unknown,no
34,technician,married,secondary,no,367,yes,no,unknown,may,140,1,-1,0,unknown,no
51,admin.,divorced,secondary,no,228,yes,no,unknown,may,136,1,-1,0,unknown,no
39,technician,single,unknown,no,45248,yes,no,unknown,may,1623,1,-1,0,unknown,yes
50,self-employed,married,unknown,no,-84,yes,no,unknown,may,101,1,-1,0,unknown,no
32,services,single,secondary,no,310,yes,no,unknown,may,144,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,132,yes,no,unknown,may,238,1,-1,0,unknown,no
50,technician,married,secondary,no,797,yes,no,unknown,may,354,1,-1,0,unknown,no
40,services,married,secondary,no,71,no,no,unknown,may,79,1,-1,0,unknown,no
46,management,divorced,unknown,no,2,yes,no,unknown,may,187,1,-1,0,unknown,no
37,management,married,tertiary,no,231,yes,yes,unknown,may,451,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,270,yes,yes,unknown,may,159,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,274,yes,yes,unknown,may,409,1,-1,0,unknown,no
40,admin.,single,secondary,no,-109,yes,yes,unknown,may,170,1,-1,0,unknown,no
37,technician,married,secondary,no,1,yes,no,unknown,may,608,1,-1,0,unknown,yes
33,blue-collar,single,secondary,yes,-60,no,no,unknown,may,243,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,89,yes,no,unknown,may,145,2,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,-11,no,no,unknown,may,112,1,-1,0,unknown,no
39,blue-collar,married,primary,no,0,yes,no,unknown,may,262,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,-509,yes,no,unknown,may,124,1,-1,0,unknown,no
39,unemployed,married,primary,no,408,yes,no,unknown,may,53,1,-1,0,unknown,no
36,services,single,primary,no,58,yes,no,unknown,may,134,1,-1,0,unknown,no
57,retired,single,secondary,no,1640,no,yes,unknown,may,204,4,-1,0,unknown,no
36,admin.,single,secondary,no,20,yes,no,unknown,may,186,1,-1,0,unknown,no
50,blue-collar,married,primary,no,71,yes,no,unknown,may,678,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,52,yes,no,unknown,may,182,1,-1,0,unknown,no
44,self-employed,married,tertiary,no,292,yes,no,unknown,may,162,1,-1,0,unknown,no
44,services,divorced,secondary,no,424,yes,no,unknown,may,27,1,-1,0,unknown,no
39,housemaid,single,primary,no,109,yes,no,unknown,may,699,3,-1,0,unknown,no
46,blue-collar,married,unknown,no,1044,yes,no,unknown,may,43,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,983,yes,no,unknown,may,97,1,-1,0,unknown,no
34,admin.,married,secondary,no,869,no,no,unknown,may,1677,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,668,yes,no,unknown,may,283,2,-1,0,unknown,no
50,management,married,tertiary,no,964,yes,no,unknown,may,323,1,-1,0,unknown,no
31,management,single,secondary,no,301,yes,no,unknown,may,82,1,-1,0,unknown,no
37,admin.,single,secondary,no,140,yes,no,unknown,may,310,1,-1,0,unknown,no
39,management,single,secondary,no,1877,yes,no,unknown,may,185,1,-1,0,unknown,no
51,blue-collar,married,primary,no,1127,yes,no,unknown,may,47,1,-1,0,unknown,no
41,technician,married,secondary,no,871,yes,no,unknown,may,145,1,-1,0,unknown,no
41,technician,married,secondary,no,767,yes,yes,unknown,may,204,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,0,no,no,unknown,may,187,1,-1,0,unknown,no
30,services,single,secondary,no,209,yes,no,unknown,may,30,2,-1,0,unknown,no
54,management,divorced,primary,no,0,no,no,unknown,may,472,1,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,may,448,1,-1,0,unknown,no
59,management,divorced,tertiary,no,-76,yes,yes,unknown,may,264,1,-1,0,unknown,no
47,technician,married,unknown,no,178,yes,no,unknown,may,169,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-66,yes,no,unknown,may,288,1,-1,0,unknown,no
32,technician,married,secondary,no,0,yes,no,unknown,may,176,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,1,yes,no,unknown,may,215,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,unknown,may,337,1,-1,0,unknown,no
55,unemployed,married,tertiary,no,5345,no,no,unknown,may,278,1,-1,0,unknown,no
30,blue-collar,divorced,secondary,no,-209,yes,no,unknown,may,188,2,-1,0,unknown,no
39,admin.,single,secondary,no,0,yes,no,unknown,may,174,2,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,42,yes,no,unknown,may,226,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,41,yes,no,unknown,may,190,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,-99,yes,no,unknown,may,111,2,-1,0,unknown,no
37,technician,single,secondary,no,17,yes,no,unknown,may,164,1,-1,0,unknown,no
46,admin.,married,primary,no,276,yes,yes,unknown,may,157,2,-1,0,unknown,no
32,technician,single,unknown,no,-170,no,no,unknown,may,46,1,-1,0,unknown,no
37,management,single,tertiary,no,230,yes,yes,unknown,may,374,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,9,yes,no,unknown,may,349,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,946,yes,no,unknown,may,325,1,-1,0,unknown,no
45,blue-collar,married,primary,no,1297,yes,no,unknown,may,233,2,-1,0,unknown,no
57,retired,divorced,secondary,no,-331,yes,no,unknown,may,531,1,-1,0,unknown,no
48,blue-collar,single,secondary,no,44,yes,no,unknown,may,153,1,-1,0,unknown,no
60,retired,married,secondary,yes,15,no,no,unknown,may,80,1,-1,0,unknown,no
26,admin.,single,secondary,no,712,yes,no,unknown,may,232,1,-1,0,unknown,no
58,retired,married,secondary,no,5435,yes,no,unknown,may,118,1,-1,0,unknown,no
34,admin.,married,secondary,no,507,yes,no,unknown,may,190,1,-1,0,unknown,no
55,unemployed,divorced,secondary,no,387,yes,no,unknown,may,918,1,-1,0,unknown,yes
41,blue-collar,married,primary,no,0,yes,yes,unknown,may,238,1,-1,0,unknown,no
50,management,divorced,secondary,no,1716,yes,no,unknown,may,82,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,167,yes,yes,unknown,may,198,3,-1,0,unknown,no
44,admin.,married,unknown,no,40,no,yes,unknown,may,160,2,-1,0,unknown,no
44,blue-collar,married,primary,no,148,yes,no,unknown,may,211,1,-1,0,unknown,no
31,technician,married,secondary,no,17,yes,yes,unknown,may,120,1,-1,0,unknown,no
34,blue-collar,single,tertiary,no,1011,yes,no,unknown,may,136,1,-1,0,unknown,no
46,management,single,unknown,no,1527,yes,no,unknown,may,269,1,-1,0,unknown,no
42,management,married,tertiary,no,744,no,no,unknown,may,157,1,-1,0,unknown,no
52,admin.,married,secondary,no,484,yes,no,unknown,may,128,1,-1,0,unknown,no
29,management,single,tertiary,no,0,yes,no,unknown,may,211,1,-1,0,unknown,no
53,retired,married,primary,no,136,yes,no,unknown,may,267,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,1335,yes,no,unknown,may,371,2,-1,0,unknown,no
38,management,married,secondary,no,517,yes,no,unknown,may,288,2,-1,0,unknown,no
46,management,married,tertiary,no,459,yes,no,unknown,may,221,1,-1,0,unknown,no
48,management,divorced,unknown,no,549,yes,no,unknown,may,427,1,-1,0,unknown,no
30,admin.,divorced,secondary,no,83,yes,yes,unknown,may,310,1,-1,0,unknown,no
44,blue-collar,married,primary,no,213,no,no,unknown,may,158,1,-1,0,unknown,no
31,housemaid,married,primary,no,203,yes,no,unknown,may,604,3,-1,0,unknown,no
42,services,single,secondary,no,518,yes,no,unknown,may,198,1,-1,0,unknown,no
40,management,single,tertiary,no,3877,yes,no,unknown,may,145,1,-1,0,unknown,no
52,admin.,married,secondary,no,1236,yes,no,unknown,may,247,1,-1,0,unknown,no
45,blue-collar,divorced,secondary,no,756,yes,no,unknown,may,179,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,157,yes,no,unknown,may,73,1,-1,0,unknown,no
45,blue-collar,married,primary,no,-66,yes,no,unknown,may,263,2,-1,0,unknown,no
34,blue-collar,married,unknown,no,245,yes,no,unknown,may,13,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-144,yes,no,unknown,may,79,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,71,yes,no,unknown,may,416,1,-1,0,unknown,no
49,services,divorced,secondary,no,505,yes,no,unknown,may,162,1,-1,0,unknown,no
50,technician,married,primary,no,249,yes,no,unknown,may,129,1,-1,0,unknown,no
34,admin.,single,secondary,no,0,yes,no,unknown,may,150,1,-1,0,unknown,no
40,unemployed,single,secondary,no,11,yes,no,unknown,may,43,1,-1,0,unknown,no
36,admin.,married,secondary,no,639,yes,no,unknown,may,191,1,-1,0,unknown,no
59,blue-collar,divorced,unknown,no,124,yes,no,unknown,may,26,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,82,yes,no,unknown,may,250,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,107,yes,no,unknown,may,146,1,-1,0,unknown,no
56,services,married,secondary,no,473,yes,no,unknown,may,416,1,-1,0,unknown,no
42,services,divorced,secondary,no,372,yes,yes,unknown,may,121,2,-1,0,unknown,no
30,admin.,married,secondary,no,46,yes,no,unknown,may,114,2,-1,0,unknown,no
30,student,single,tertiary,no,34,yes,no,unknown,may,289,1,-1,0,unknown,no
47,self-employed,married,unknown,no,935,yes,no,unknown,may,225,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,-10,yes,no,unknown,may,123,1,-1,0,unknown,no
36,admin.,married,secondary,no,-106,yes,no,unknown,may,130,2,-1,0,unknown,no
39,services,divorced,primary,no,471,yes,no,unknown,may,161,2,-1,0,unknown,no
56,admin.,divorced,secondary,no,778,yes,no,unknown,may,149,2,-1,0,unknown,no
39,blue-collar,divorced,unknown,no,170,yes,no,unknown,may,268,2,-1,0,unknown,no
42,technician,married,secondary,no,315,yes,no,unknown,may,259,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,3165,no,no,unknown,may,26,1,-1,0,unknown,no
36,admin.,divorced,secondary,no,131,yes,no,unknown,may,153,1,-1,0,unknown,no
35,entrepreneur,married,secondary,yes,204,yes,no,unknown,may,424,2,-1,0,unknown,no
47,technician,married,secondary,no,83,yes,no,unknown,may,179,2,-1,0,unknown,no
59,services,divorced,secondary,no,0,yes,yes,unknown,may,97,1,-1,0,unknown,no
57,blue-collar,married,primary,no,5431,yes,yes,unknown,may,383,1,-1,0,unknown,no
38,management,married,unknown,no,1759,yes,no,unknown,may,440,1,-1,0,unknown,no
